"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from daily flask and in situ (continuous) data. "
" La Jolla Pier, California: Latitude 32.9N Longitude 117.3W Elevation 10m                  "
"  In situ data is sporadically used only during a limited time period from 1957 to 1962"
"  Outside this period, the record is entirely flask-based"
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 12-Jun-2020 last updated 26-Jun-2020                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1975, 09,   27652, 1975.7068,   -99.99,   -99.99,     327.95,   332.98,     327.95,   332.98
1975, 10,   27682, 1975.7890,   328.83,   331.04,     330.85,   333.06,     328.83,   331.04
1975, 11,   27713, 1975.8740,   -99.99,   -99.99,     333.07,   333.15,     333.07,   333.15
1975, 12,   27743, 1975.9562,   334.86,   333.88,     334.22,   333.23,     334.86,   333.88
1976, 01,   27774, 1976.0410,   -99.99,   -99.99,     335.12,   333.32,     335.12,   333.32
1976, 02,   27805, 1976.1257,   334.94,   332.70,     335.65,   333.41,     334.94,   332.70
1976, 03,   27834, 1976.2049,   337.36,   334.72,     336.13,   333.49,     337.36,   334.72
1976, 04,   27865, 1976.2896,   338.48,   335.14,     336.92,   333.59,     338.48,   335.14
1976, 05,   27895, 1976.3716,   -99.99,   -99.99,     337.09,   333.68,     337.09,   333.68
1976, 06,   27926, 1976.4563,   334.74,   333.35,     335.17,   333.77,     334.74,   333.35
1976, 07,   27956, 1976.5383,   -99.99,   -99.99,     331.27,   333.87,     331.27,   333.87
1976, 08,   27987, 1976.6230,   328.77,   334.54,     328.21,   333.97,     328.77,   334.54
1976, 09,   28018, 1976.7077,   326.35,   331.41,     329.02,   334.08,     326.35,   331.41
1976, 10,   28048, 1976.7896,   -99.99,   -99.99,     331.99,   334.20,     331.99,   334.20
1976, 11,   28079, 1976.8743,   -99.99,   -99.99,     334.25,   334.32,     334.25,   334.32
1976, 12,   28109, 1976.9563,   334.37,   333.37,     335.45,   334.45,     334.37,   333.37
1977, 01,   28140, 1977.0411,   336.29,   334.47,     336.40,   334.59,     336.29,   334.47
1977, 02,   28171, 1977.1260,   335.51,   333.25,     336.99,   334.73,     335.51,   333.25
1977, 03,   28199, 1977.2027,   336.87,   334.22,     337.52,   334.87,     336.87,   334.22
1977, 04,   28230, 1977.2877,   -99.99,   -99.99,     338.38,   335.02,     338.38,   335.02
1977, 05,   28260, 1977.3699,   338.56,   335.10,     338.64,   335.18,     338.56,   335.10
1977, 06,   28291, 1977.4548,   -99.99,   -99.99,     336.80,   335.34,     336.80,   335.34
1977, 07,   28321, 1977.5370,   333.20,   335.75,     332.93,   335.49,     333.20,   335.75
1977, 08,   28352, 1977.6219,   -99.99,   -99.99,     329.84,   335.65,     329.84,   335.65
1977, 09,   28383, 1977.7068,   331.84,   336.97,     330.67,   335.81,     331.84,   336.97
1977, 10,   28413, 1977.7890,   334.25,   336.50,     333.70,   335.95,     334.25,   336.50
1977, 11,   28444, 1977.8740,   338.38,   338.46,     336.02,   336.10,     338.38,   338.46
1977, 12,   28474, 1977.9562,   -99.99,   -99.99,     337.25,   336.24,     337.25,   336.24
1978, 01,   28505, 1978.0411,   340.10,   338.27,     338.21,   336.38,     340.10,   338.27
1978, 02,   28536, 1978.1260,   -99.99,   -99.99,     338.79,   336.51,     338.79,   336.51
1978, 03,   28564, 1978.2027,   -99.99,   -99.99,     339.30,   336.63,     339.30,   336.63
1978, 04,   28595, 1978.2877,   339.65,   336.26,     340.14,   336.76,     339.65,   336.26
1978, 05,   28625, 1978.3699,   339.22,   335.72,     340.38,   336.88,     339.22,   335.72
1978, 06,   28656, 1978.4548,   338.41,   336.93,     338.48,   337.00,     338.41,   336.93
1978, 07,   28686, 1978.5370,   -99.99,   -99.99,     334.55,   337.13,     334.55,   337.13
1978, 08,   28717, 1978.6219,   331.41,   337.27,     331.39,   337.25,     331.41,   337.27
1978, 09,   28748, 1978.7068,   330.17,   335.35,     332.20,   337.38,     330.17,   335.35
1978, 10,   28778, 1978.7890,   336.14,   338.41,     335.23,   337.51,     336.14,   338.41
1978, 11,   28809, 1978.8740,   336.62,   336.70,     337.55,   337.64,     336.62,   336.70
1978, 12,   28839, 1978.9562,   340.12,   339.10,     338.78,   337.77,     340.12,   339.10
1979, 01,   28870, 1979.0411,   338.66,   336.81,     339.75,   337.90,     338.66,   336.81
1979, 02,   28901, 1979.1260,   339.76,   337.46,     340.34,   338.03,     339.76,   337.46
1979, 03,   28929, 1979.2027,   341.12,   338.43,     340.85,   338.16,     341.12,   338.43
1979, 04,   28960, 1979.2877,   341.38,   337.96,     341.71,   338.29,     341.38,   337.96
1979, 05,   28990, 1979.3699,   -99.99,   -99.99,     341.95,   338.42,     341.95,   338.42
1979, 06,   29021, 1979.4548,   -99.99,   -99.99,     340.04,   338.55,     340.04,   338.55
1979, 07,   29051, 1979.5370,   -99.99,   -99.99,     336.07,   338.67,     336.07,   338.67
1979, 08,   29082, 1979.6219,   333.33,   339.24,     332.89,   338.80,     333.33,   339.24
1979, 09,   29113, 1979.7068,   335.87,   341.10,     333.69,   338.92,     335.87,   341.10
1979, 10,   29143, 1979.7890,   338.13,   340.42,     336.74,   339.03,     338.13,   340.42
1979, 11,   29174, 1979.8740,   339.51,   339.59,     339.06,   339.14,     339.51,   339.59
1979, 12,   29204, 1979.9562,   -99.99,   -99.99,     340.27,   339.25,     340.27,   339.25
1980, 01,   29235, 1980.0410,   -99.99,   -99.99,     341.22,   339.35,     341.22,   339.35
1980, 02,   29266, 1980.1257,   -99.99,   -99.99,     341.78,   339.45,     341.78,   339.45
1980, 03,   29295, 1980.2049,   341.14,   338.40,     342.29,   339.55,     341.14,   338.40
1980, 04,   29326, 1980.2896,   -99.99,   -99.99,     343.11,   339.65,     343.11,   339.65
1980, 05,   29356, 1980.3716,   341.60,   338.05,     343.29,   339.74,     341.60,   338.05
1980, 06,   29387, 1980.4563,   -99.99,   -99.99,     341.29,   339.84,     341.29,   339.84
1980, 07,   29417, 1980.5383,   -99.99,   -99.99,     337.25,   339.94,     337.25,   339.94
1980, 08,   29448, 1980.6230,   333.93,   339.92,     334.06,   340.04,     333.93,   339.92
1980, 09,   29479, 1980.7077,   -99.99,   -99.99,     334.89,   340.15,     334.89,   340.15
1980, 10,   29509, 1980.7896,   337.82,   340.11,     337.95,   340.25,     337.82,   340.11
1980, 11,   29540, 1980.8743,   -99.99,   -99.99,     340.27,   340.35,     340.27,   340.35
1980, 12,   29570, 1980.9563,   340.98,   339.94,     341.48,   340.45,     340.98,   339.94
1981, 01,   29601, 1981.0411,   342.30,   340.42,     342.43,   340.55,     342.30,   340.42
1981, 02,   29632, 1981.1260,   343.85,   341.51,     342.99,   340.65,     343.85,   341.51
1981, 03,   29660, 1981.2027,   -99.99,   -99.99,     343.48,   340.74,     343.48,   340.74
1981, 04,   29691, 1981.2877,   -99.99,   -99.99,     344.31,   340.83,     344.31,   340.83
1981, 05,   29721, 1981.3699,   345.34,   341.74,     344.52,   340.92,     345.34,   341.74
1981, 06,   29752, 1981.4548,   -99.99,   -99.99,     342.53,   341.01,     342.53,   341.01
1981, 07,   29782, 1981.5370,   337.91,   340.57,     338.45,   341.10,     337.91,   340.57
1981, 08,   29813, 1981.6219,   336.40,   342.42,     335.16,   341.19,     336.40,   342.42
1981, 09,   29844, 1981.7068,   -99.99,   -99.99,     335.94,   341.27,     335.94,   341.27
1981, 10,   29874, 1981.7890,   339.24,   341.58,     339.01,   341.35,     339.24,   341.58
1981, 11,   29905, 1981.8740,   340.13,   340.22,     341.35,   341.44,     340.13,   340.22
1981, 12,   29935, 1981.9562,   342.32,   341.27,     342.56,   341.52,     342.32,   341.27
1982, 01,   29966, 1982.0411,   343.98,   342.08,     343.50,   341.61,     343.98,   342.08
1982, 02,   29997, 1982.1260,   -99.99,   -99.99,     344.06,   341.69,     344.06,   341.69
1982, 03,   30025, 1982.2027,   343.85,   341.07,     344.55,   341.77,     343.85,   341.07
1982, 04,   30056, 1982.2877,   347.70,   344.18,     345.38,   341.86,     347.70,   344.18
1982, 05,   30086, 1982.3699,   346.48,   342.86,     345.58,   341.96,     346.48,   342.86
1982, 06,   30117, 1982.4548,   342.28,   340.75,     343.59,   342.05,     342.28,   340.75
1982, 07,   30147, 1982.5370,   340.11,   342.79,     339.48,   342.15,     340.11,   342.79
1982, 08,   30178, 1982.6219,   -99.99,   -99.99,     336.19,   342.26,     336.19,   342.26
1982, 09,   30209, 1982.7068,   335.75,   341.12,     337.01,   342.38,     335.75,   341.12
1982, 10,   30239, 1982.7890,   -99.99,   -99.99,     340.15,   342.51,     340.15,   342.51
1982, 11,   30270, 1982.8740,   341.66,   341.74,     342.55,   342.64,     341.66,   341.74
1982, 12,   30300, 1982.9562,   343.12,   342.07,     343.84,   342.78,     343.12,   342.07
1983, 01,   30331, 1983.0411,   344.59,   342.67,     344.86,   342.94,     344.59,   342.67
1983, 02,   30362, 1983.1260,   344.53,   342.15,     345.49,   343.10,     344.53,   342.15
1983, 03,   30390, 1983.2027,   345.50,   342.70,     346.06,   343.26,     345.50,   342.70
1983, 04,   30421, 1983.2877,   347.23,   343.69,     346.98,   343.44,     347.23,   343.69
1983, 05,   30451, 1983.3699,   347.86,   344.20,     347.27,   343.61,     347.86,   344.20
1983, 06,   30482, 1983.4548,   344.70,   343.15,     345.35,   343.80,     344.70,   343.15
1983, 07,   30512, 1983.5370,   340.69,   343.39,     341.28,   343.98,     340.69,   343.39
1983, 08,   30543, 1983.6219,   336.95,   343.08,     338.03,   344.16,     336.95,   343.08
1983, 09,   30574, 1983.7068,   339.68,   345.10,     338.92,   344.35,     339.68,   345.10
1983, 10,   30604, 1983.7890,   342.87,   345.25,     342.14,   344.52,     342.87,   345.25
1983, 11,   30635, 1983.8740,   343.08,   343.17,     344.60,   344.69,     343.08,   343.17
1983, 12,   30665, 1983.9562,   346.86,   345.79,     345.91,   344.85,     346.86,   345.79
1984, 01,   30696, 1984.0410,   345.89,   343.95,     346.94,   345.01,     345.89,   343.95
1984, 02,   30727, 1984.1257,   347.56,   345.15,     347.57,   345.16,     347.56,   345.15
1984, 03,   30756, 1984.2049,   347.49,   344.65,     348.13,   345.30,     347.49,   344.65
1984, 04,   30787, 1984.2896,   350.11,   346.52,     349.02,   345.43,     350.11,   346.52
1984, 05,   30817, 1984.3716,   349.48,   345.80,     349.23,   345.55,     349.48,   345.80
1984, 06,   30848, 1984.4563,   346.58,   345.08,     347.17,   345.67,     346.58,   345.08
1984, 07,   30878, 1984.5383,   343.14,   345.93,     342.98,   345.78,     343.14,   345.93
1984, 08,   30909, 1984.6230,   339.88,   346.08,     339.67,   345.88,     339.88,   346.08
1984, 09,   30940, 1984.7077,   340.90,   346.35,     340.53,   345.97,     340.90,   346.35
1984, 10,   30970, 1984.7896,   343.93,   346.31,     343.68,   346.06,     343.93,   346.31
1984, 11,   31001, 1984.8743,   344.87,   344.95,     346.06,   346.15,     344.87,   344.95
1984, 12,   31031, 1984.9563,   348.33,   347.25,     347.30,   346.23,     348.33,   347.25
1985, 01,   31062, 1985.0411,   348.05,   346.10,     348.26,   346.31,     348.05,   346.10
1985, 02,   31093, 1985.1260,   348.75,   346.32,     348.82,   346.38,     348.75,   346.32
1985, 03,   31121, 1985.2027,   349.13,   346.28,     349.30,   346.46,     349.13,   346.28
1985, 04,   31152, 1985.2877,   348.12,   344.51,     350.15,   346.54,     348.12,   344.51
1985, 05,   31182, 1985.3699,   350.39,   346.66,     350.34,   346.62,     350.39,   346.66
1985, 06,   31213, 1985.4548,   349.58,   348.01,     348.28,   346.70,     349.58,   348.01
1985, 07,   31243, 1985.5370,   345.60,   348.35,     344.03,   346.78,     345.60,   348.35
1985, 08,   31274, 1985.6219,   340.06,   346.30,     340.63,   346.87,     340.06,   346.30
1985, 09,   31305, 1985.7068,   340.43,   345.95,     341.44,   346.96,     340.43,   345.95
1985, 10,   31335, 1985.7890,   343.38,   345.80,     344.63,   347.05,     343.38,   345.80
1985, 11,   31366, 1985.8740,   347.46,   347.55,     347.06,   347.15,     347.46,   347.55
1985, 12,   31396, 1985.9562,   -99.99,   -99.99,     348.33,   347.25,     348.33,   347.25
1986, 01,   31427, 1986.0411,   -99.99,   -99.99,     349.32,   347.35,     349.32,   347.35
1986, 02,   31458, 1986.1260,   350.86,   348.41,     349.91,   347.45,     350.86,   348.41
1986, 03,   31486, 1986.2027,   349.74,   346.87,     350.42,   347.55,     349.74,   346.87
1986, 04,   31517, 1986.2877,   351.51,   347.87,     351.30,   347.66,     351.51,   347.87
1986, 05,   31547, 1986.3699,   351.73,   347.97,     351.52,   347.76,     351.73,   347.97
1986, 06,   31578, 1986.4548,   349.71,   348.12,     349.46,   347.87,     349.71,   348.12
1986, 07,   31608, 1986.5370,   345.34,   348.11,     345.21,   347.98,     345.34,   348.11
1986, 08,   31639, 1986.6219,   -99.99,   -99.99,     341.81,   348.10,     341.81,   348.10
1986, 09,   31670, 1986.7068,   342.21,   347.77,     342.66,   348.23,     342.21,   347.77
1986, 10,   31700, 1986.7890,   347.83,   350.27,     345.91,   348.36,     347.83,   350.27
1986, 11,   31731, 1986.8740,   346.83,   346.93,     348.41,   348.50,     346.83,   346.93
1986, 12,   31761, 1986.9562,   350.57,   349.48,     349.73,   348.64,     350.57,   349.48
1987, 01,   31792, 1987.0411,   350.27,   348.28,     350.78,   348.80,     350.27,   348.28
1987, 02,   31823, 1987.1260,   351.21,   348.73,     351.44,   348.97,     351.21,   348.73
1987, 03,   31851, 1987.2027,   351.06,   348.16,     352.02,   349.13,     351.06,   348.16
1987, 04,   31882, 1987.2877,   352.41,   348.74,     352.98,   349.31,     352.41,   348.74
1987, 05,   31912, 1987.3699,   353.09,   349.30,     353.29,   349.50,     353.09,   349.30
1987, 06,   31943, 1987.4548,   352.46,   350.86,     351.31,   349.71,     352.46,   350.86
1987, 07,   31973, 1987.5370,   347.48,   350.28,     347.11,   349.91,     347.48,   350.28
1987, 08,   32004, 1987.6219,   342.74,   349.10,     343.77,   350.12,     342.74,   349.10
1987, 09,   32035, 1987.7068,   345.64,   351.25,     344.73,   350.34,     345.64,   351.25
1987, 10,   32065, 1987.7890,   347.52,   349.99,     348.09,   350.56,     347.52,   349.99
1987, 11,   32096, 1987.8740,   350.94,   351.03,     350.69,   350.78,     350.94,   351.03
1987, 12,   32126, 1987.9562,   352.73,   351.63,     352.10,   351.00,     352.73,   351.63
1988, 01,   32157, 1988.0410,   352.77,   350.77,     353.23,   351.23,     352.77,   350.77
1988, 02,   32188, 1988.1257,   352.56,   350.07,     353.94,   351.45,     352.56,   350.07
1988, 03,   32217, 1988.2049,   353.53,   350.59,     354.60,   351.66,     353.53,   350.59
1988, 04,   32248, 1988.2896,   355.18,   351.46,     355.59,   351.87,     355.18,   351.46
1988, 05,   32278, 1988.3716,   356.64,   352.84,     355.88,   352.07,     356.64,   352.84
1988, 06,   32309, 1988.4563,   354.31,   352.76,     353.82,   352.26,     354.31,   352.76
1988, 07,   32339, 1988.5383,   351.63,   354.53,     349.55,   352.44,     351.63,   354.53
1988, 08,   32370, 1988.6230,   346.69,   353.11,     346.18,   352.60,     346.69,   353.11
1988, 09,   32401, 1988.7077,   347.80,   353.43,     347.11,   352.75,     347.80,   353.43
1988, 10,   32431, 1988.7896,   350.28,   352.74,     350.41,   352.87,     350.28,   352.74
1988, 11,   32462, 1988.8743,   352.42,   352.50,     352.90,   352.99,     352.42,   352.50
1988, 12,   32492, 1988.9563,   354.74,   353.63,     354.20,   353.09,     354.74,   353.63
1989, 01,   32523, 1989.0411,   355.66,   353.64,     355.20,   353.18,     355.66,   353.64
1989, 02,   32554, 1989.1260,   355.55,   353.04,     355.79,   353.27,     355.55,   353.04
1989, 03,   32582, 1989.2027,   356.22,   353.28,     356.29,   353.34,     356.22,   353.28
1989, 04,   32613, 1989.2877,   357.10,   353.36,     357.16,   353.43,     357.10,   353.36
1989, 05,   32643, 1989.3699,   357.13,   353.28,     357.36,   353.50,     357.13,   353.28
1989, 06,   32674, 1989.4548,   354.84,   353.21,     355.22,   353.59,     354.84,   353.21
1989, 07,   32704, 1989.5370,   350.80,   353.65,     350.82,   353.67,     350.80,   353.65
1989, 08,   32735, 1989.6219,   347.19,   353.65,     347.30,   353.76,     347.19,   353.65
1989, 09,   32766, 1989.7068,   346.93,   352.64,     348.14,   353.86,     346.93,   352.64
1989, 10,   32796, 1989.7890,   350.94,   353.45,     351.45,   353.95,     350.94,   353.45
1989, 11,   32827, 1989.8740,   353.86,   353.95,     353.97,   354.06,     353.86,   353.95
1989, 12,   32857, 1989.9562,   354.44,   353.32,     355.28,   354.17,     354.44,   353.32
1990, 01,   32888, 1990.0411,   356.95,   354.91,     356.31,   354.28,     356.95,   354.91
1990, 02,   32919, 1990.1260,   357.30,   354.76,     356.93,   354.39,     357.30,   354.76
1990, 03,   32947, 1990.2027,   357.80,   354.82,     357.47,   354.49,     357.80,   354.82
1990, 04,   32978, 1990.2877,   357.81,   354.04,     358.37,   354.61,     357.81,   354.04
1990, 05,   33008, 1990.3699,   359.17,   355.28,     358.61,   354.72,     359.17,   355.28
1990, 06,   33039, 1990.4548,   355.84,   354.20,     356.48,   354.84,     355.84,   354.20
1990, 07,   33069, 1990.5370,   351.38,   354.25,     352.08,   354.95,     351.38,   354.25
1990, 08,   33100, 1990.6219,   348.13,   354.64,     348.56,   355.08,     348.13,   354.64
1990, 09,   33131, 1990.7068,   349.51,   355.27,     349.44,   355.20,     349.51,   355.27
1990, 10,   33161, 1990.7890,   353.27,   355.79,     352.80,   355.33,     353.27,   355.79
1990, 11,   33192, 1990.8740,   355.36,   355.46,     355.36,   355.46,     355.36,   355.46
1990, 12,   33222, 1990.9562,   356.00,   354.87,     356.71,   355.58,     356.00,   354.87
1991, 01,   33253, 1991.0411,   -99.99,   -99.99,     357.77,   355.71,     357.77,   355.71
1991, 02,   33284, 1991.1260,   358.49,   355.93,     358.40,   355.84,     358.49,   355.93
1991, 03,   33312, 1991.2027,   359.54,   356.54,     358.94,   355.95,     359.54,   356.54
1991, 04,   33343, 1991.2877,   359.71,   355.91,     359.86,   356.06,     359.71,   355.91
1991, 05,   33373, 1991.3699,   360.60,   356.68,     360.08,   356.16,     360.60,   356.68
1991, 06,   33404, 1991.4548,   357.57,   355.91,     357.92,   356.26,     357.57,   355.91
1991, 07,   33434, 1991.5370,   354.71,   357.61,     353.45,   356.34,     354.71,   357.61
1991, 08,   33465, 1991.6219,   350.14,   356.71,     349.85,   356.42,     350.14,   356.71
1991, 09,   33496, 1991.7068,   350.30,   356.11,     350.68,   356.49,     350.30,   356.11
1991, 10,   33526, 1991.7890,   354.13,   356.68,     354.00,   356.55,     354.13,   356.68
1991, 11,   33557, 1991.8740,   357.88,   357.97,     356.51,   356.60,     357.88,   357.97
1991, 12,   33587, 1991.9562,   357.67,   356.53,     357.78,   356.64,     357.67,   356.53
1992, 01,   33618, 1992.0410,   359.35,   357.28,     358.75,   356.68,     359.35,   357.28
1992, 02,   33649, 1992.1257,   358.88,   356.30,     359.29,   356.71,     358.88,   356.30
1992, 03,   33678, 1992.2049,   359.60,   356.56,     359.78,   356.74,     359.60,   356.56
1992, 04,   33709, 1992.2896,   360.58,   356.74,     360.62,   356.77,     360.58,   356.74
1992, 05,   33739, 1992.3716,   360.93,   356.99,     360.74,   356.80,     360.93,   356.99
1992, 06,   33770, 1992.4563,   359.11,   357.50,     358.44,   356.83,     359.11,   357.50
1992, 07,   33800, 1992.5383,   352.79,   355.78,     353.87,   356.86,     352.79,   355.78
1992, 08,   33831, 1992.6230,   350.34,   356.99,     350.25,   356.90,     350.34,   356.99
1992, 09,   33862, 1992.7077,   350.14,   355.97,     351.11,   356.94,     350.14,   355.97
1992, 10,   33892, 1992.7896,   353.91,   356.45,     354.44,   356.99,     353.91,   356.45
1992, 11,   33923, 1992.8743,   -99.99,   -99.99,     356.96,   357.05,     356.96,   357.05
1992, 12,   33953, 1992.9563,   358.40,   357.25,     358.26,   357.11,     358.40,   357.25
1993, 01,   33984, 1993.0411,   359.34,   357.26,     359.27,   357.18,     359.34,   357.26
1993, 02,   34015, 1993.1260,   359.82,   357.22,     359.87,   357.27,     359.82,   357.22
1993, 03,   34043, 1993.2027,   360.10,   357.05,     360.39,   357.34,     360.10,   357.05
1993, 04,   34074, 1993.2877,   361.31,   357.45,     361.30,   357.44,     361.31,   357.45
1993, 05,   34104, 1993.3699,   362.05,   358.06,     361.52,   357.54,     362.05,   358.06
1993, 06,   34135, 1993.4548,   359.82,   358.13,     359.33,   357.64,     359.82,   358.13
1993, 07,   34165, 1993.5370,   354.45,   357.40,     354.81,   357.75,     354.45,   357.40
1993, 08,   34196, 1993.6219,   350.94,   357.62,     351.19,   357.87,     350.94,   357.62
1993, 09,   34227, 1993.7068,   351.61,   357.51,     352.09,   358.00,     351.61,   357.51
1993, 10,   34257, 1993.7890,   355.65,   358.25,     355.54,   358.13,     355.65,   358.25
1993, 11,   34288, 1993.8740,   357.15,   357.24,     358.18,   358.27,     357.15,   357.24
1993, 12,   34318, 1993.9562,   359.95,   358.80,     359.57,   358.42,     359.95,   358.80
1994, 01,   34349, 1994.0411,   360.37,   358.27,     360.68,   358.57,     360.37,   358.27
1994, 02,   34380, 1994.1260,   361.53,   358.90,     361.35,   358.73,     361.53,   358.90
1994, 03,   34408, 1994.2027,   361.97,   358.90,     361.95,   358.87,     361.97,   358.90
1994, 04,   34439, 1994.2877,   362.94,   359.04,     362.93,   359.04,     362.94,   359.04
1994, 05,   34469, 1994.3699,   363.66,   359.64,     363.21,   359.19,     363.66,   359.64
1994, 06,   34500, 1994.4548,   361.64,   359.94,     361.05,   359.35,     361.64,   359.94
1994, 07,   34530, 1994.5370,   356.93,   359.89,     356.54,   359.50,     356.93,   359.89
1994, 08,   34561, 1994.6219,   352.83,   359.56,     352.93,   359.66,     352.83,   359.56
1994, 09,   34592, 1994.7068,   352.77,   358.73,     353.86,   359.81,     352.77,   358.73
1994, 10,   34622, 1994.7890,   357.09,   359.70,     357.35,   359.96,     357.09,   359.70
1994, 11,   34653, 1994.8740,   359.72,   359.82,     360.02,   360.12,     359.72,   359.82
1994, 12,   34683, 1994.9562,   362.61,   361.45,     361.44,   360.27,     362.61,   361.45
1995, 01,   34714, 1995.0411,   362.23,   360.11,     362.55,   360.43,     362.23,   360.11
1995, 02,   34745, 1995.1260,   362.73,   360.08,     363.23,   360.58,     362.73,   360.08
1995, 03,   34773, 1995.2027,   363.55,   360.45,     363.83,   360.73,     363.55,   360.45
1995, 04,   34804, 1995.2877,   364.72,   360.79,     364.81,   360.89,     364.72,   360.79
1995, 05,   34834, 1995.3699,   364.31,   360.25,     365.10,   361.04,     364.31,   360.25
1995, 06,   34865, 1995.4548,   363.63,   361.92,     362.92,   361.20,     363.63,   361.92
1995, 07,   34895, 1995.5370,   358.85,   361.84,     358.37,   361.36,     358.85,   361.84
1995, 08,   34926, 1995.6219,   354.01,   360.80,     354.73,   361.51,     354.01,   360.80
1995, 09,   34957, 1995.7068,   356.57,   362.57,     355.67,   361.67,     356.57,   362.57
1995, 10,   34987, 1995.7890,   359.24,   361.87,     359.18,   361.81,     359.24,   361.87
1995, 11,   35018, 1995.8740,   360.83,   360.93,     361.87,   361.96,     360.83,   360.93
1995, 12,   35048, 1995.9562,   -99.99,   -99.99,     363.28,   362.10,     363.28,   362.10
1996, 01,   35079, 1996.0410,   364.56,   362.43,     364.38,   362.24,     364.56,   362.43
1996, 02,   35110, 1996.1257,   365.21,   362.54,     365.04,   362.38,     365.21,   362.54
1996, 03,   35139, 1996.2049,   365.82,   362.68,     365.64,   362.50,     365.82,   362.68
1996, 04,   35170, 1996.2896,   366.50,   362.53,     366.60,   362.62,     366.50,   362.53
1996, 05,   35200, 1996.3716,   366.79,   362.72,     366.81,   362.74,     366.79,   362.72
1996, 06,   35231, 1996.4563,   365.02,   363.36,     364.51,   362.85,     365.02,   363.36
1996, 07,   35261, 1996.5383,   359.37,   362.46,     359.86,   362.95,     359.37,   362.46
1996, 08,   35292, 1996.6230,   357.33,   364.19,     356.19,   363.06,     357.33,   364.19
1996, 09,   35323, 1996.7077,   357.24,   363.26,     357.13,   363.15,     357.24,   363.26
1996, 10,   35353, 1996.7896,   360.27,   362.90,     360.62,   363.25,     360.27,   362.90
1996, 11,   35384, 1996.8743,   363.16,   363.25,     363.25,   363.35,     363.16,   363.25
1996, 12,   35414, 1996.9563,   -99.99,   -99.99,     364.63,   363.44,     364.63,   363.44
1997, 01,   35445, 1997.0411,   365.57,   363.42,     365.70,   363.54,     365.57,   363.42
1997, 02,   35476, 1997.1260,   366.39,   363.70,     366.34,   363.65,     366.39,   363.70
1997, 03,   35504, 1997.2027,   366.91,   363.76,     366.90,   363.75,     366.91,   363.76
1997, 04,   35535, 1997.2877,   368.00,   364.02,     367.85,   363.87,     368.00,   364.02
1997, 05,   35565, 1997.3699,   368.46,   364.34,     368.11,   363.99,     368.46,   364.34
1997, 06,   35596, 1997.4548,   365.74,   364.00,     365.86,   364.12,     365.74,   364.00
1997, 07,   35626, 1997.5370,   360.86,   363.89,     361.23,   364.26,     360.86,   363.89
1997, 08,   35657, 1997.6219,   356.86,   363.76,     357.52,   364.42,     356.86,   363.76
